DATAFLOW,FREQ,ADJUSTMENT,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,BASE_PER,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ISR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,572905.8,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,899968.2,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,EU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,28705456.9,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,464144.2,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,BGR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,270081.1,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ISL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,32297,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,SWE,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,752795.1,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,LUX,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,105667.6,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,IDN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,4662893.2,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,LVA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,81873.1,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,LVA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,85936.7,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,IDN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,5040117.7,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,SWE,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,773666.8,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ISL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,33638.2,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,EU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,29783951.5,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,CHE,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,937531.8,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ISR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,607315.3,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,1252648.3,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,SVN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,127273.3,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,4430537.9,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,855463.8,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,CRI,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,174042.3,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,CHL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,751188.5,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,301551.6,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,612023.6,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,2739020.1,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,DNK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,503413.9,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,16806878.7,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,AUS,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,2092997.9,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,TUR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,4158391.9,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,SVK,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,268741.1,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,CAN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,2827055.8,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,712513,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,BRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,4981391.5,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ARG,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,1492493.1,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ZAF,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,1028713.6,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,LTU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,167369.4,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,EST,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,71457.2,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,3725659.1,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,375625.8,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,POL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,2003664.8,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,CZE,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,663292.4,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2020,9114629.5,2020,,F,1,E,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2021,9972332.5,2020,,F,1,E,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2022,10667113.9,2020,,F,1,E,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2020,9114629.5,,,F,1,E,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2021,10600046.5,,,F,1,E,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2022,12356685.4,,,F,1,E,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,MEX,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2022,2699066.7,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,MEX,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2022,2975527.8,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2022,5164587.7,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2022,5794971.6,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2023,1437169.6,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2023,2165614.1,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,GRC,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2023,443495.4,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,MEX,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2023,2782921.3,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,GRC,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2023,370003,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2023,2691364.8,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,MEX,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2023,3267926.5,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2023,6018525.5,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2023,5119552,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,PRT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,561605.5,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2024,5094166,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,6176635.1,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,PRT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2024,440765.1,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,3159472.3,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,MEX,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,3378877.5,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2024,2763823.7,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2024,734893.2,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,2836346.1,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,GRC,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2024,377723.4,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,880199.6,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,MEX,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2024,2820506.7,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,GRC,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,459604.4,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,HRV,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2024,151672.6,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2024,2240441.6,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2024,1224096.6,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ROU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2024,704496.8,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,HRV,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,191386.9,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ROU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,934087.2,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,1533376.2,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,LUX,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,108072.6,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,1593171.6,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ROU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,981033.3,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,BGR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2025,205312,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,HRV,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,199487.1,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,BGR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,288272,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ROU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2025,709272.1,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,477600.7,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2025,1245939.9,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2025,2303733,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,HRV,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2025,156833.4,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,GRC,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,475120.1,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,LUX,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2025,82277.4,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,MEX,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2025,2836349.1,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,899813.3,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,GRC,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2025,385553.9,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,2980614.4,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2025,742118.2,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2025,2791656.1,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,MEX,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,3494250.6,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,3281823.3,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,PRT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2025,448983.1,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,6337549.6,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2025,5105760.5,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,PRT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,578796.7,,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2025,385802,2020,,F,1,P,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,6719604.4,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2024,5803620,2020,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2025,5864804.6,2020,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,6983504.3,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,OECD26,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2024,80891577.5,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,OECD26,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2024,67565546.4,2020,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,OECD26,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2025,68716275.1,2020,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,OECD26,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2025,84368939.3,,,F,1,A,6,USD
OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),A,Y,G7,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,LA,T0102,2024,48249315.9,2020,,F,1,A,6,USD
